Day,School,SchoolType,StartTime,IndoorTempDuringSurvey,AvgIndoorRelativeHumidity,IndoorAirSpeed,MaxOutdoorDailyTemp,MinOutdoorDailyTemp,AvgOutdoorDailyTemp,AvgDailyRainfall,AvgOutdoorRelativeHumidity,Grade,Age,Gender,TotalCLO,FanAtHome,CoolerAtHome,AcAtHome,TSV,TPV,TCV,TA,TSL,SWC,FSP,Sweating,FanSatisfaction,
4,8,1,7,33.5,33.2,1.41,39.2,26.3,28.8,0.0,55.0,3,9,1,0.44,1,1,0,3,-2,1,1,2,2,2,0,-1,
4,8,1,7,33.5,33.2,1.41,39.2,26.3,28.8,0.0,55.0,3,7,1,0.44,1,1,0,2,-1,2,1,-2,1,1,0,-1,
4,8,1,7,33.5,33.2,1.41,39.2,26.3,28.8,0.0,55.0,3,9,1,0.44,1,0,0,3,-2,2,0,1,1,2,0,-3,
4,8,1,7,33.5,33.2,1.41,39.2,26.3,28.8,0.0,55.0,3,9,1,0.44,1,0,0,2,-1,-1,1,1,1,1,0,1,
4,8,1,7,33.5,33.2,1.41,39.2,26.3,28.8,0.0,55.0,3,8,0,0.52,1,1,0,2,-1,2,1,-2,1,1,0,-1,
4,8,1,7,33.5,33.2,1.41,39.2,26.3,28.8,0.0,55.0,3,8,1,0.44,1,0,0,3,-2,2,0,1,1,2,0,-3,
4,8,1,7,33.5,33.2,1.41,39.2,26.3,28.8,0.0,55.0,3,7,0,0.52,1,1,0,3,-2,1,1,1,2,2,0,2,
4,8,1,7,33.5,33.2,1.41,39.2,26.3,28.8,0.0,55.0,3,7,1,0.44,1,0,0,3,-2,1,0,-2,2,2,0,-2,
4,8,1,7,33.5,33.2,1.41,39.2,26.3,28.8,0.0,55.0,3,9,1,0.44,1,0,0,3,-2,1,0,-2,2,2,0,1,
4,8,1,7,33.5,33.2,1.41,39.2,26.3,28.8,0.0,55.0,3,8,0,0.52,1,1,0,3,-2,1,1,1,2,2,0,2,
4,8,1,7,33.5,33.2,1.41,39.2,26.3,28.8,0.0,55.0,3,7,1,0.44,1,0,1,2,-1,3,1,2,2,1,0,2,
4,8,1,7,33.5,33.2,1.41,39.2,26.3,28.8,0.0,55.0,3,9,1,0.44,1,1,0,2,-2,2,1,1,2,1,0,1,
4,8,1,7,33.5,33.2,1.41,39.2,26.3,28.8,0.0,55.0,3,8,1,0.44,1,0,0,3,-2,2,0,1,1,2,0,-3,
4,8,1,7,33.5,33.2,1.41,39.2,26.3,28.8,0.0,55.0,3,9,0,0.52,1,0,1,3,-2,-1,1,-1,1,2,0,-1,
4,8,1,7,33.5,33.2,1.41,39.2,26.3,28.8,0.0,55.0,3,9,0,0.52,1,0,0,3,-1,2,1,1,1,2,0,-1,
4,8,1,7,33.5,33.2,1.41,39.2,26.3,28.8,0.0,55.0,3,9,1,0.44,1,1,0,2,0,1,1,-2,1,2,0,1,
4,8,1,7,33.5,33.2,1.41,39.2,26.3,28.8,0.0,55.0,3,8,1,0.44,1,1,0,2,-1,3,1,2,2,1,0,2,
4,8,1,7,33.5,33.2,1.41,39.2,26.3,28.8,0.0,55.0,3,7,1,0.44,1,1,0,2,-1,1,1,-2,2,1,0,-1,
4,8,1,7,33.5,33.2,1.41,39.2,26.3,28.8,0.0,55.0,3,9,0,0.52,1,0,1,3,-2,1,0,2,2,1,0,2,
4,8,1,7,33.5,33.2,1.41,39.2,26.3,28.8,0.0,55.0,3,8,0,0.52,1,0,0,1,-1,2,1,2,2,2,0,2,
4,8,1,7,33.5,33.2,1.41,39.2,26.3,28.8,0.0,55.0,3,9,1,0.44,1,0,0,3,-2,2,1,2,2,1,1,2,
4,8,1,7,33.5,33.2,1.41,39.2,26.3,28.8,0.0,55.0,3,8,1,0.44,1,1,1,3,-1,1,1,1,1,2,0,2,
4,8,1,7,33.5,33.2,1.41,39.2,26.3,28.8,0.0,55.0,3,7,0,0.52,1,1,0,2,-1,1,1,1,1,1,0,1,
4,8,1,7,33.5,33.2,1.41,39.2,26.3,28.8,0.0,55.0,3,8,1,0.44,1,0,0,2,-1,3,1,2,2,0,0,2,
4,8,1,7,33.5,33.2,1.41,39.2,26.3,28.8,0.0,55.0,3,8,1,0.44,1,0,0,2,-2,1,1,1,2,1,0,-1,
4,8,1,7,33.5,33.2,1.41,39.2,26.3,28.8,0.0,55.0,3,9,1,0.44,1,0,0,2,-1,1,1,1,2,1,0,-1,
4,8,1,7,33.5,33.2,1.41,39.2,26.3,28.8,0.0,55.0,3,7,1,0.3,1,1,0,2,-1,1,1,1,2,1,0,1,
4,8,1,7,33.5,33.2,1.41,39.2,26.3,28.8,0.0,55.0,3,8,0,0.52,1,1,0,2,-2,-1,0,-2,2,2,0,-1,
4,8,1,8,34.6,30,1.24,39.2,26.3,28.8,0.0,55.0,4,10,0,0.52,1,0,0,3,-2,1,0,-2,2,2,0,-2,
4,8,1,8,34.6,30,1.24,39.2,26.3,28.8,0.0,55.0,4,9,0,0.52,1,0,0,2,-2,-1,1,1,2,1,0,1,
4,8,1,8,34.6,30,1.24,39.2,26.3,28.8,0.0,55.0,4,9,1,0.44,1,1,0,1,-1,1,1,1,2,1,0,1,
4,8,1,8,34.6,30,1.24,39.2,26.3,28.8,0.0,55.0,4,10,1,0.44,1,0,0,1,-2,1,0,3,2,2,1,2,
4,8,1,8,34.6,30,1.24,39.2,26.3,28.8,0.0,55.0,4,11,0,0.52,1,1,0,1,-2,1,0,3,2,2,1,2,
4,8,1,8,34.6,30,1.24,39.2,26.3,28.8,0.0,55.0,4,9,0,0.52,0,1,0,2,-1,1,1,-1,2,1,0,1,
4,8,1,8,34.6,30,1.24,39.2,26.3,28.8,0.0,55.0,4,10,0,0.52,1,0,0,3,-1,1,1,1,1,2,0,1,
4,8,1,8,34.6,30,1.24,39.2,26.3,28.8,0.0,55.0,4,9,1,0.44,1,0,0,2,0,2,1,1,2,0,0,-1,
4,8,1,8,34.6,30,1.24,39.2,26.3,28.8,0.0,55.0,4,9,1,0.44,1,1,0,3,-1,2,1,2,1,2,0,1,
4,8,1,8,34.6,30,1.24,39.2,26.3,28.8,0.0,55.0,4,9,0,0.52,1,1,0,1,-1,1,1,1,2,1,0,1,
4,8,1,8,34.6,30,1.24,39.2,26.3,28.8,0.0,55.0,4,10,1,0.44,1,0,0,0,0,2,1,2,2,1,0,2,
4,8,1,8,34.6,30,1.24,39.2,26.3,28.8,0.0,55.0,4,10,1,0.44,1,1,0,3,-1,1,1,1,2,2,1,-1,
4,8,1,8,34.6,30,1.24,39.2,26.3,28.8,0.0,55.0,4,10,1,0.44,1,0,0,3,-1,2,1,1,1,2,0,-1,
4,8,1,8,34.6,30,1.24,39.2,26.3,28.8,0.0,55.0,4,9,0,0.52,1,0,0,3,-2,2,1,2,2,1,1,2,
4,8,1,8,34.6,30,1.24,39.2,26.3,28.8,0.0,55.0,4,9,1,0.44,1,1,0,2,-1,-1,1,-1,2,2,0,-1,
4,8,1,8,34.6,30,1.24,39.2,26.3,28.8,0.0,55.0,4,10,1,0.44,1,0,0,2,-1,1,1,1,2,1,0,-1,
4,8,1,8,34.6,30,1.24,39.2,26.3,28.8,0.0,55.0,4,9,1,0.44,1,1,0,2,0,2,1,1,2,1,0,1,
4,8,1,8,34.6,30,1.24,39.2,26.3,28.8,0.0,55.0,4,9,0,0.52,1,0,0,2,-1,1,1,1,2,1,0,2,
4,8,1,8,34.6,30,1.24,39.2,26.3,28.8,0.0,55.0,4,10,1,0.44,1,0,0,1,-1,2,1,2,2,2,0,2,
4,8,1,8,34.6,30,1.24,39.2,26.3,28.8,0.0,55.0,4,9,0,0.52,1,1,0,2,0,1,1,-2,1,2,0,1,
4,8,1,8,34.6,30,1.24,39.2,26.3,28.8,0.0,55.0,4,9,0,0.52,1,1,0,0,0,1,1,1,2,1,0,2,
4,8,1,8,34.6,30,1.24,39.2,26.3,28.8,0.0,55.0,4,9,0,0.52,1,0,0,0,-1,2,1,3,2,1,0,2,
4,8,1,8,34.6,30,1.24,39.2,26.3,28.8,0.0,55.0,4,10,1,0.44,1,0,0,3,-1,1,0,2,1,1,0,1,
4,8,1,8,34.6,30,1.24,39.2,26.3,28.8,0.0,55.0,4,9,0,0.52,1,0,0,2,0,1,1,2,2,1,0,2,
4,8,1,8,34.6,30,1.24,39.2,26.3,28.8,0.0,55.0,4,9,1,0.44,1,1,0,2,0,1,1,1,2,1,0,1,
4,8,1,8,34.6,30,1.24,39.2,26.3,28.8,0.0,55.0,4,10,0,0.52,1,1,0,0,0,3,1,2,2,1,0,1,
4,8,1,8,34.6,30,1.24,39.2,26.3,28.8,0.0,55.0,4,9,0,0.52,1,0,0,0,0,1,1,-2,1,1,0,-2,
4,8,1,8,34.6,30,1.24,39.2,26.3,28.8,0.0,55.0,4,10,0,0.52,1,1,0,2,-1,2,1,2,2,1,0,2,
4,8,1,8,34.6,30,1.24,39.2,26.3,28.8,0.0,55.0,4,9,0,0.52,1,0,0,2,0,2,1,1,2,0,0,-1,
4,8,1,8,34.6,30,1.24,39.2,26.3,28.8,0.0,55.0,4,9,1,0.44,1,0,0,2,-1,2,1,1,1,1,0,1,
4,8,1,8,34.6,30,1.24,39.2,26.3,28.8,0.0,55.0,4,10,1,0.44,1,1,0,0,-1,1,1,2,2,1,0,1,
4,8,1,8,34.6,30,1.24,39.2,26.3,28.8,0.0,55.0,4,9,0,0.52,0,1,0,0,-1,1,1,2,2,1,0,2,
4,8,1,8,34.6,30,1.24,39.2,26.3,28.8,0.0,55.0,4,11,1,0.44,1,0,0,2,-1,1,1,1,2,1,0,-1,
4,8,1,8,34.6,30,1.24,39.2,26.3,28.8,0.0,55.0,4,10,1,0.44,1,1,0,2,-1,1,1,3,1,1,0,1,
4,8,1,8,34.6,30,1.24,39.2,26.3,28.8,0.0,55.0,4,9,0,0.52,1,1,0,2,0,2,1,1,2,1,0,2,
4,8,1,8,34.6,30,1.24,39.2,26.3,28.8,0.0,55.0,4,9,1,0.44,1,1,0,3,-2,-1,1,-1,2,1,0,2,
4,8,1,8,34.7,28.5,1.32,39.2,26.3,28.8,0.0,55.0,5,11,1,0.3,1,0,0,2,-1,2,1,1,2,1,0,1,
4,8,1,8,34.7,28.5,1.32,39.2,26.3,28.8,0.0,55.0,5,11,1,0.3,1,0,1,0,-1,1,1,1,2,2,0,-2,
4,8,1,8,34.7,28.5,1.32,39.2,26.3,28.8,0.0,55.0,5,10,0,0.52,0,1,1,1,-1,2,1,1,2,1,0,1,
4,8,1,8,34.7,28.5,1.32,39.2,26.3,28.8,0.0,55.0,5,10,0,0.52,1,1,0,2,0,2,1,1,2,2,0,1,
4,8,1,8,34.7,28.5,1.32,39.2,26.3,28.8,0.0,55.0,5,11,1,0.5,0,0,0,1,-1,1,1,3,2,2,1,3,
4,8,1,8,34.7,28.5,1.32,39.2,26.3,28.8,0.0,55.0,5,10,1,0.44,1,1,0,2,0,1,1,1,2,2,1,3,
4,8,1,8,34.7,28.5,1.32,39.2,26.3,28.8,0.0,55.0,5,9,0,0.52,1,0,0,0,-1,1,1,2,2,2,0,3,
4,8,1,8,34.7,28.5,1.32,39.2,26.3,28.8,0.0,55.0,5,10,0,0.52,1,0,1,1,-1,-1,1,-1,2,2,1,1,
4,8,1,8,34.7,28.5,1.32,39.2,26.3,28.8,0.0,55.0,5,10,0,0.52,1,1,0,1,-1,1,1,2,2,2,0,2,
4,8,1,8,34.7,28.5,1.32,39.2,26.3,28.8,0.0,55.0,5,10,1,0.5,1,0,1,2,-1,1,1,1,2,2,0,-2,
4,8,1,8,34.7,28.5,1.32,39.2,26.3,28.8,0.0,55.0,5,11,0,0.52,1,1,0,1,-2,1,1,-1,2,2,0,2,
4,8,1,8,34.7,28.5,1.32,39.2,26.3,28.8,0.0,55.0,5,10,1,0.44,1,0,0,2,-1,2,1,1,2,1,0,1,
4,8,1,8,34.7,28.5,1.32,39.2,26.3,28.8,0.0,55.0,5,10,0,0.58,1,1,0,2,-1,1,0,1,1,2,0,1,
4,8,1,8,34.7,28.5,1.32,39.2,26.3,28.8,0.0,55.0,5,10,1,0.44,1,1,0,2,-1,1,1,1,2,2,1,2,
4,8,1,8,34.7,28.5,1.32,39.2,26.3,28.8,0.0,55.0,5,10,1,0.44,1,1,0,1,-1,1,0,1,2,2,0,1,
4,8,1,8,34.7,28.5,1.32,39.2,26.3,28.8,0.0,55.0,5,10,1,0.44,1,0,1,1,-1,1,0,1,2,2,0,1,
4,8,1,8,34.7,28.5,1.32,39.2,26.3,28.8,0.0,55.0,5,10,1,0.44,1,0,0,1,-1,1,1,1,2,2,0,2,
4,8,1,8,34.7,28.5,1.32,39.2,26.3,28.8,0.0,55.0,5,11,1,0.44,1,1,0,2,-1,2,1,2,2,2,1,-2,
4,8,1,8,34.7,28.5,1.32,39.2,26.3,28.8,0.0,55.0,5,10,0,0.58,0,1,0,2,-1,1,0,1,1,2,0,1,
4,8,1,8,34.7,28.5,1.32,39.2,26.3,28.8,0.0,55.0,5,9,0,0.38,1,0,0,0,-1,2,1,1,2,2,0,1,
4,8,1,8,34.7,28.5,1.32,39.2,26.3,28.8,0.0,55.0,5,9,1,0.44,1,1,0,1,-1,1,1,1,2,2,0,1,
4,8,1,8,34.7,28.5,1.32,39.2,26.3,28.8,0.0,55.0,5,10,1,0.3,1,1,0,2,-1,1,1,1,2,2,0,1,
4,8,1,8,34.7,28.5,1.32,39.2,26.3,28.8,0.0,55.0,5,11,1,0.3,1,0,1,3,-1,1,0,1,1,2,0,1,
4,8,1,8,34.7,28.5,1.32,39.2,26.3,28.8,0.0,55.0,5,11,1,0.44,1,0,0,1,0,1,1,2,2,2,0,2,
4,8,1,8,34.7,28.5,1.32,39.2,26.3,28.8,0.0,55.0,5,10,1,0.44,1,1,0,1,-1,1,0,1,2,2,0,1,
4,8,1,8,34.7,28.5,1.32,39.2,26.3,28.8,0.0,55.0,5,10,1,0.44,1,1,0,0,-1,2,1,1,2,1,0,1,
4,8,1,8,34.7,28.5,1.32,39.2,26.3,28.8,0.0,55.0,5,11,1,0.44,1,0,0,0,0,2,1,2,2,2,0,1,
4,8,1,8,34.7,28.5,1.32,39.2,26.3,28.8,0.0,55.0,5,11,1,0.44,1,0,0,0,-1,2,1,3,2,1,0,2,
4,8,1,8,34.7,28.5,1.32,39.2,26.3,28.8,0.0,55.0,5,10,0,0.52,1,1,0,3,-1,2,1,-2,2,2,1,1,
4,8,1,8,34.7,28.5,1.32,39.2,26.3,28.8,0.0,55.0,5,11,0,0.52,1,1,0,2,-1,1,0,1,1,2,0,1,
4,8,1,8,34.7,28.5,1.32,39.2,26.3,28.8,0.0,55.0,5,10,0,0.52,1,1,0,0,0,2,1,1,2,2,0,2,
4,8,1,8,34.7,28.5,1.32,39.2,26.3,28.8,0.0,55.0,5,13,1,0.44,1,1,0,1,-2,1,1,1,2,2,0,1,
4,8,1,8,34.7,28.5,1.32,39.2,26.3,28.8,0.0,55.0,5,10,1,0.44,1,1,1,1,-1,1,0,1,2,2,0,1,
4,8,1,8,34.7,28.5,1.32,39.2,26.3,28.8,0.0,55.0,5,11,0,0.52,1,1,0,2,-1,1,1,1,2,2,1,1,
4,8,1,8,34.7,28.5,1.32,39.2,26.3,28.8,0.0,55.0,5,12,1,0.44,1,0,1,3,-1,-1,0,-1,1,2,0,1,
4,8,1,8,34.7,28.5,1.32,39.2,26.3,28.8,0.0,55.0,5,11,1,0.44,1,0,0,1,0,1,1,2,2,2,0,2,
4,8,1,8,34.7,28.5,1.32,39.2,26.3,28.8,0.0,55.0,5,12,1,0.44,1,0,0,3,-2,-1,1,1,2,1,0,1,
5,7,1,3,31.7,43.2,1.17,37.0,22.7,26.1,0.0,72.6,3,9,1,0.44,1,1,0,2,-1,1,1,-1,2,1,0,1,
5,7,1,3,31.7,43.2,1.17,37.0,22.7,26.1,0.0,72.6,3,8,1,0.44,1,1,0,3,-1,1,1,-1,2,2,0,1,
5,7,1,3,31.7,43.2,1.17,37.0,22.7,26.1,0.0,72.6,3,7,0,0.52,1,0,0,2,-2,1,1,-1,2,1,0,1,
5,7,1,3,31.7,43.2,1.17,37.0,22.7,26.1,0.0,72.6,3,9,0,0.52,1,1,0,2,-2,-1,1,-1,2,2,0,1,
5,7,1,3,31.7,43.2,1.17,37.0,22.7,26.1,0.0,72.6,3,7,1,0.44,1,0,0,1,-2,-1,1,-1,2,1,0,1,
5,7,1,3,31.7,43.2,1.17,37.0,22.7,26.1,0.0,72.6,3,8,1,0.44,1,0,0,2,0,1,1,2,2,2,0,2,
5,7,1,3,31.7,43.2,1.17,37.0,22.7,26.1,0.0,72.6,3,9,1,0.44,0,1,0,2,0,2,1,2,2,1,0,2,
5,7,1,3,31.7,43.2,1.17,37.0,22.7,26.1,0.0,72.6,3,8,1,0.44,1,0,0,2,0,1,1,-1,3,1,0,1,
5,7,1,3,31.7,43.2,1.17,37.0,22.7,26.1,0.0,72.6,3,8,0,0.52,1,0,0,2,0,1,1,2,1,1,0,1,
5,7,1,3,31.7,43.2,1.17,37.0,22.7,26.1,0.0,72.6,3,7,1,0.44,0,1,0,3,-2,-1,1,-1,2,2,0,1,
5,7,1,3,31.7,43.2,1.17,37.0,22.7,26.1,0.0,72.6,3,9,1,0.44,1,0,0,2,-1,1,1,1,2,1,1,1,
5,7,1,3,31.7,43.2,1.17,37.0,22.7,26.1,0.0,72.6,3,8,0,0.52,0,1,1,2,-2,2,0,2,2,2,0,-1,
5,7,1,3,31.7,43.2,1.17,37.0,22.7,26.1,0.0,72.6,3,10,1,0.44,0,1,0,3,-2,1,1,2,2,1,0,2,
5,7,1,3,31.7,43.2,1.17,37.0,22.7,26.1,0.0,72.6,3,9,0,0.52,0,1,0,2,-2,1,1,-1,2,1,0,1,
5,7,1,3,31.7,43.2,1.17,37.0,22.7,26.1,0.0,72.6,3,9,1,0.44,0,0,1,3,-2,-1,0,-1,3,2,0,1,
5,7,1,3,31.7,43.2,1.17,37.0,22.7,26.1,0.0,72.6,3,9,1,0.44,0,1,0,2,-2,2,1,1,1,1,0,-1,
5,7,1,3,31.7,43.2,1.17,37.0,22.7,26.1,0.0,72.6,3,7,0,0.52,0,1,0,3,-1,1,1,-1,2,1,0,1,
5,7,1,3,31.7,43.2,1.17,37.0,22.7,26.1,0.0,72.6,3,8,0,0.52,1,0,0,1,0,2,1,1,2,1,1,1,
5,7,1,3,31.7,43.2,1.17,37.0,22.7,26.1,0.0,72.6,3,10,1,0.44,0,1,0,0,-2,2,0,2,1,1,0,-1,
5,7,1,3,31.7,43.2,1.17,37.0,22.7,26.1,0.0,72.6,3,8,1,0.44,0,1,0,2,-1,1,1,-2,2,2,1,-1,
5,7,1,3,31.7,43.2,1.17,37.0,22.7,26.1,0.0,72.6,3,8,0,0.52,0,1,0,1,-2,1,1,1,2,2,0,1,
5,7,1,3,31.7,43.2,1.17,37.0,22.7,26.1,0.0,72.6,3,9,1,0.44,1,0,0,2,-2,-1,1,1,2,1,0,2,
5,7,1,3,31.7,43.2,1.17,37.0,22.7,26.1,0.0,72.6,3,8,0,0.52,1,1,0,3,-2,2,1,1,2,2,0,1,
5,7,1,3,31.7,43.2,1.17,37.0,22.7,26.1,0.0,72.6,3,7,1,0.44,1,0,0,2,-1,1,1,1,2,1,1,1,
5,7,1,3,31.7,43.2,1.17,37.0,22.7,26.1,0.0,72.6,3,8,0,0.52,1,0,0,2,-2,2,1,1,2,1,0,1,
5,7,1,3,31.7,43.2,1.17,38.3,22.7,30.3,3.0,55.1,3,9,1,0.44,1,1,0,2,-1,1,1,1,2,1,0,1,
5,7,1,3,31.7,43.2,1.17,38.3,22.7,30.3,3.0,55.1,3,8,1,0.44,1,0,0,2,-1,-1,1,1,2,1,0,1,
5,7,1,3,31.7,43.2,1.17,37.0,22.7,26.1,0.0,72.6,3,9,0,0.58,1,1,0,3,-1,1,1,2,2,2,0,-2,
5,7,1,3,31.7,43.2,1.17,37.0,22.7,26.1,0.0,72.6,3,9,1,0.44,1,1,0,3,-1,2,1,-1,2,2,0,2,
5,7,1,3,31.7,43.2,1.17,37.0,22.7,26.1,0.0,72.6,3,9,1,0.44,0,1,0,3,-2,2,0,-1,1,2,0,2,
5,7,1,3,31.7,43.2,1.17,38.3,22.7,30.3,3.0,55.1,3,8,0,0.52,1,1,0,2,-2,1,1,1,2,1,0,1,
5,7,1,3,31.7,43.2,1.17,37.0,22.7,26.1,0.0,72.6,3,8,0,0.52,1,1,0,3,0,1,0,-1,1,2,0,-1,
5,7,1,3,31.7,43.2,1.17,37.0,22.7,26.1,0.0,72.6,3,8,1,0.44,0,1,0,2,-1,1,1,2,2,1,0,2,
5,7,1,3,31.7,43.2,1.17,37.0,22.7,26.1,0.0,72.6,3,8,1,0.44,0,1,1,3,-2,1,1,2,2,2,0,1,
5,7,1,3,31.7,43.2,1.17,37.0,22.7,26.1,0.0,72.6,4,7,1,0.44,1,1,0,2,-1,1,1,2,2,2,0,2,
5,7,1,3,31.7,43.2,1.17,37.0,22.7,26.1,0.0,72.6,3,8,0,0.52,1,1,0,2,-1,1,1,1,2,2,0,-1,
5,7,1,3,31.7,43.2,1.17,37.0,22.7,26.1,0.0,72.6,3,8,0,0.52,1,1,0,2,-2,-1,1,-1,2,1,0,1,
5,7,1,3,31.7,43.2,1.17,37.0,22.7,26.1,0.0,72.6,3,8,1,0.44,1,0,0,2,-1,1,1,-1,2,1,0,1,
5,7,1,4,31.8,42.3,1.37,37.0,22.7,26.1,0.0,72.6,4,9,0,0.52,1,0,0,2,-1,1,1,2,2,2,0,1,
5,7,1,4,31.8,42.3,1.37,37.0,22.7,26.1,0.0,72.6,4,9,0,0.52,1,0,0,2,-1,1,1,1,2,1,0,1,
5,7,1,4,31.8,42.3,1.37,37.0,22.7,26.1,0.0,72.6,4,8,1,0.44,1,0,0,2,-1,1,1,1,2,1,0,1,
5,7,1,4,31.8,42.3,1.37,37.0,22.7,26.1,0.0,72.6,4,9,0,0.52,1,0,0,2,-1,1,1,1,2,1,0,2,
5,7,1,4,31.8,42.3,1.37,37.0,22.7,26.1,0.0,72.6,4,10,1,0.5,1,1,0,2,-1,-1,1,2,1,1,0,2,
5,7,1,4,31.8,42.3,1.37,37.0,22.7,26.1,0.0,72.6,4,10,1,0.44,1,0,0,3,-2,-1,1,1,2,1,0,1,
5,7,1,4,31.8,42.3,1.37,37.0,22.7,26.1,0.0,72.6,4,9,0,0.52,1,0,0,2,-1,1,1,1,1,1,0,2,
5,7,1,4,31.8,42.3,1.37,37.0,22.7,26.1,0.0,72.6,4,10,1,0.44,1,0,0,2,-1,1,1,1,2,2,0,1,
5,7,1,4,31.8,42.3,1.37,37.0,22.7,26.1,0.0,72.6,4,8,1,0.44,1,0,1,2,-1,1,1,1,2,1,0,2,
5,7,1,4,31.8,42.3,1.37,37.0,22.7,26.1,0.0,72.6,4,8,1,0.44,1,1,0,3,-2,-1,1,-1,2,1,0,2,
5,7,1,4,31.8,42.3,1.37,37.0,22.7,26.1,0.0,72.6,4,9,0,0.52,1,0,0,2,-1,-1,1,-1,2,2,0,1,
5,7,1,4,31.8,42.3,1.37,37.0,22.7,26.1,0.0,72.6,4,9,0,0.52,1,1,0,3,-1,1,1,1,2,1,0,1,
5,7,1,4,31.8,42.3,1.37,37.0,22.7,26.1,0.0,72.6,4,10,1,0.44,1,0,0,2,0,1,1,-1,2,2,0,2,
5,7,1,4,31.8,42.3,1.37,37.0,22.7,26.1,0.0,72.6,4,9,0,0.52,1,1,0,2,-1,1,1,2,2,1,0,2,
5,7,1,4,31.8,42.3,1.37,37.0,22.7,26.1,0.0,72.6,4,8,1,0.44,1,1,0,2,-1,1,1,2,2,1,0,2,
5,7,1,4,31.8,42.3,1.37,37.0,22.7,26.1,0.0,72.6,4,8,0,0.52,1,0,0,3,-1,1,1,2,2,1,0,1,
5,7,1,4,31.8,42.3,1.37,37.0,22.7,26.1,0.0,72.6,4,10,1,0.44,1,0,0,2,0,-1,1,-1,2,1,0,2,
5,7,1,4,31.8,42.3,1.37,37.0,22.7,26.1,0.0,72.6,4,9,0,0.52,1,1,0,2,-1,1,1,1,2,1,1,2,
5,7,1,4,31.8,42.3,1.37,37.0,22.7,26.1,0.0,72.6,4,10,0,0.52,1,1,0,2,-1,1,1,1,2,2,0,1,
5,7,1,4,31.8,42.3,1.37,37.0,22.7,26.1,0.0,72.6,4,9,0,0.52,1,1,0,2,-1,1,1,2,2,2,0,2,
5,7,1,4,31.8,42.3,1.37,37.0,22.7,26.1,0.0,72.6,4,9,1,0.44,1,0,0,2,-1,1,1,1,2,2,0,2,
5,7,1,4,31.8,42.3,1.37,37.0,22.7,26.1,0.0,72.6,4,9,1,0.44,1,0,0,1,0,1,1,1,2,1,0,2,
5,7,1,4,31.8,42.3,1.37,37.0,22.7,26.1,0.0,72.6,4,9,1,0.44,1,0,0,2,-2,1,1,1,2,1,0,2,
5,7,1,4,31.8,42.3,1.37,37.0,22.7,26.1,0.0,72.6,4,10,1,0.44,0,0,1,3,-1,1,0,2,2,2,0,-1,
5,7,1,4,31.8,42.3,1.37,37.0,22.7,26.1,0.0,72.6,4,9,1,0.44,1,0,0,2,-1,1,1,1,2,1,0,2,
5,7,1,4,31.8,42.3,1.37,37.0,22.7,26.1,0.0,72.6,4,9,0,0.52,1,1,0,2,-1,-1,1,1,2,1,0,1,
5,7,1,4,31.8,42.3,1.37,37.0,22.7,26.1,0.0,72.6,4,10,1,0.5,1,0,0,2,-1,1,1,1,2,2,0,3,
5,7,1,4,31.8,42.3,1.37,37.0,22.7,26.1,0.0,72.6,4,9,1,0.44,1,1,0,3,-1,1,1,1,2,2,0,2,
5,7,1,4,31.8,42.3,1.37,37.0,22.7,26.1,0.0,72.6,4,9,1,0.44,1,1,0,3,-1,1,1,1,2,2,1,-1,
5,7,1,4,31.8,42.3,1.37,37.0,22.7,26.1,0.0,72.6,4,8,0,0.52,1,1,0,2,-1,-1,1,-1,2,2,0,-1,
5,7,1,4,31.8,42.3,1.37,37.0,22.7,26.1,0.0,72.6,4,9,0,0.52,0,1,1,2,-2,1,1,1,2,2,0,1,
5,7,1,4,31.8,42.3,1.37,37.0,22.7,26.1,0.0,72.6,4,9,0,0.52,1,1,0,2,-1,1,1,1,2,2,0,1,
5,7,1,4,31.8,42.3,1.37,37.0,22.7,26.1,0.0,72.6,4,10,1,0.44,1,1,0,2,0,2,1,1,2,1,0,1,
5,7,1,4,31.8,42.3,1.37,37.0,22.7,26.1,0.0,72.6,4,9,1,0.44,1,0,0,3,-1,1,1,1,1,2,0,1,
5,7,1,4,31.8,42.3,1.37,37.0,22.7,26.1,0.0,72.6,4,10,1,0.44,1,0,0,3,-2,1,1,1,2,1,0,1,
5,7,1,4,31.8,42.3,1.37,37.0,22.7,26.1,0.0,72.6,4,10,0,0.52,1,0,0,2,-1,1,1,1,2,1,0,-1,
5,7,1,4,32.1,41.4,1.31,37.0,22.7,26.1,0.0,72.6,5,10,1,0.44,1,0,0,2,-1,1,1,1,2,1,0,1,
5,7,1,4,32.1,41.4,1.31,37.0,22.7,26.1,0.0,72.6,5,10,1,0.44,1,0,0,2,-1,1,1,2,2,1,0,2,
5,7,1,4,32.1,41.4,1.31,37.0,22.7,26.1,0.0,72.6,5,9,0,0.52,0,1,1,2,-1,-1,1,1,2,2,0,1,
5,7,1,4,32.1,41.4,1.31,37.0,22.7,26.1,0.0,72.6,5,10,1,0.44,1,0,0,2,-2,1,1,1,2,2,1,1,
5,7,1,4,32.1,41.4,1.31,37.0,22.7,26.1,0.0,72.6,5,10,0,0.52,0,0,1,2,-1,-2,0,1,1,2,0,1,
5,7,1,4,32.1,41.4,1.31,37.0,22.7,26.1,0.0,72.6,5,10,1,0.5,1,1,0,3,-2,-1,0,1,2,1,1,1,
